Sequence  | Address         | Length  | TermCode            | Uri                                                                                                           | OpSig                                                                                                         | Data
33        | 7ff7c8407df0h   | 9       | CTC_RET_Zx3         | hex://fixed/v512?vgeneric#vgeneric_g[16i](v512x16u~in)                                                        | ref Vector512<short> vgeneric<short>(in Vector512<ushort> src)                                                | 0f 1f 44 00 00 48 8b c1 c3
34        | 7ff7c8407e10h   | 9       | CTC_RET_Zx3         | hex://fixed/v512?vgeneric#vgeneric_g[32u](v512x16u~in)                                                        | ref Vector512<uint> vgeneric<uint>(in Vector512<ushort> src)                                                  | 0f 1f 44 00 00 48 8b c1 c3
35        | 7ff7c8408240h   | 9       | CTC_RET_Zx3         | hex://fixed/v512?vgeneric#vgeneric_g[32i](v512x16u~in)                                                        | ref Vector512<int> vgeneric<int>(in Vector512<ushort> src)                                                    | 0f 1f 44 00 00 48 8b c1 c3
36        | 7ff7c8408260h   | 9       | CTC_RET_Zx3         | hex://fixed/v512?vgeneric#vgeneric_g[64u](v512x16u~in)                                                        | ref Vector512<ulong> vgeneric<ulong>(in Vector512<ushort> src)                                                | 0f 1f 44 00 00 48 8b c1 c3
37        | 7ff7c8408280h   | 9       | CTC_RET_Zx3         | hex://fixed/v512?vgeneric#vgeneric_g[64i](v512x16u~in)                                                        | ref Vector512<long> vgeneric<long>(in Vector512<ushort> src)                                                  | 0f 1f 44 00 00 48 8b c1 c3
38        | 7ff7c84082a0h   | 9       | CTC_RET_Zx3         | hex://fixed/v512?vgeneric#vgeneric_g[32f](v512x16u~in)                                                        | ref Vector512<float> vgeneric<float>(in Vector512<ushort> src)                                                | 0f 1f 44 00 00 48 8b c1 c3
39        | 7ff7c84082c0h   | 9       | CTC_RET_Zx3         | hex://fixed/v512?vgeneric#vgeneric_g[64f](v512x16u~in)                                                        | ref Vector512<double> vgeneric<double>(in Vector512<ushort> src)                                              | 0f 1f 44 00 00 48 8b c1 c3
40        | 7ff7c84082e0h   | 9       | CTC_RET_Zx3         | hex://fixed/v512?vgeneric#vgeneric_g[8u](v512x32i~in)                                                         | ref Vector512<byte> vgeneric<byte>(in Vector512<int> src)                                                     | 0f 1f 44 00 00 48 8b c1 c3
41        | 7ff7c8408300h   | 9       | CTC_RET_Zx3         | hex://fixed/v512?vgeneric#vgeneric_g[8i](v512x32i~in)                                                         | ref Vector512<sbyte> vgeneric<sbyte>(in Vector512<int> src)                                                   | 0f 1f 44 00 00 48 8b c1 c3
42        | 7ff7c8408320h   | 9       | CTC_RET_Zx3         | hex://fixed/v512?vgeneric#vgeneric_g[16u](v512x32i~in)                                                        | ref Vector512<ushort> vgeneric<ushort>(in Vector512<int> src)                                                 | 0f 1f 44 00 00 48 8b c1 c3
43        | 7ff7c8408340h   | 9       | CTC_RET_Zx3         | hex://fixed/v512?vgeneric#vgeneric_g[16i](v512x32i~in)                                                        | ref Vector512<short> vgeneric<short>(in Vector512<int> src)                                                   | 0f 1f 44 00 00 48 8b c1 c3
44        | 7ff7c8408360h   | 9       | CTC_RET_Zx3         | hex://fixed/v512?vgeneric#vgeneric_g[32u](v512x32i~in)                                                        | ref Vector512<uint> vgeneric<uint>(in Vector512<int> src)                                                     | 0f 1f 44 00 00 48 8b c1 c3
45        | 7ff7c8408380h   | 9       | CTC_RET_Zx3         | hex://fixed/v512?vgeneric#vgeneric_g[32i](v512x32i~in)                                                        | ref Vector512<int> vgeneric<int>(in Vector512<int> src)                                                       | 0f 1f 44 00 00 48 8b c1 c3
46        | 7ff7c84083a0h   | 9       | CTC_RET_Zx3         | hex://fixed/v512?vgeneric#vgeneric_g[64u](v512x32i~in)                                                        | ref Vector512<ulong> vgeneric<ulong>(in Vector512<int> src)                                                   | 0f 1f 44 00 00 48 8b c1 c3
47        | 7ff7c84083c0h   | 9       | CTC_RET_Zx3         | hex://fixed/v512?vgeneric#vgeneric_g[64i](v512x32i~in)                                                        | ref Vector512<long> vgeneric<long>(in Vector512<int> src)                                                     | 0f 1f 44 00 00 48 8b c1 c3
48        | 7ff7c84083e0h   | 9       | CTC_RET_Zx3         | hex://fixed/v512?vgeneric#vgeneric_g[32f](v512x32i~in)                                                        | ref Vector512<float> vgeneric<float>(in Vector512<int> src)                                                   | 0f 1f 44 00 00 48 8b c1 c3
49        | 7ff7c8408400h   | 9       | CTC_RET_Zx3         | hex://fixed/v512?vgeneric#vgeneric_g[64f](v512x32i~in)                                                        | ref Vector512<double> vgeneric<double>(in Vector512<int> src)                                                 | 0f 1f 44 00 00 48 8b c1 c3
50        | 7ff7c8408830h   | 9       | CTC_RET_Zx3         | hex://fixed/v512?vgeneric#vgeneric_g[8u](v512x32u~in)                                                         | ref Vector512<byte> vgeneric<byte>(in Vector512<uint> src)                                                    | 0f 1f 44 00 00 48 8b c1 c3
51        | 7ff7c8408850h   | 9       | CTC_RET_Zx3         | hex://fixed/v512?vgeneric#vgeneric_g[8i](v512x32u~in)                                                         | ref Vector512<sbyte> vgeneric<sbyte>(in Vector512<uint> src)                                                  | 0f 1f 44 00 00 48 8b c1 c3
52        | 7ff7c8408870h   | 9       | CTC_RET_Zx3         | hex://fixed/v512?vgeneric#vgeneric_g[16u](v512x32u~in)                                                        | ref Vector512<ushort> vgeneric<ushort>(in Vector512<uint> src)                                                | 0f 1f 44 00 00 48 8b c1 c3
53        | 7ff7c8408890h   | 9       | CTC_RET_Zx3         | hex://fixed/v512?vgeneric#vgeneric_g[16i](v512x32u~in)                                                        | ref Vector512<short> vgeneric<short>(in Vector512<uint> src)                                                  | 0f 1f 44 00 00 48 8b c1 c3
54        | 7ff7c84088b0h   | 9       | CTC_RET_Zx3         | hex://fixed/v512?vgeneric#vgeneric_g[32u](v512x32u~in)                                                        | ref Vector512<uint> vgeneric<uint>(in Vector512<uint> src)                                                    | 0f 1f 44 00 00 48 8b c1 c3
55        | 7ff7c84088d0h   | 9       | CTC_RET_Zx3         | hex://fixed/v512?vgeneric#vgeneric_g[32i](v512x32u~in)                                                        | ref Vector512<int> vgeneric<int>(in Vector512<uint> src)                                                      | 0f 1f 44 00 00 48 8b c1 c3
56        | 7ff7c84088f0h   | 9       | CTC_RET_Zx3         | hex://fixed/v512?vgeneric#vgeneric_g[64u](v512x32u~in)                                                        | ref Vector512<ulong> vgeneric<ulong>(in Vector512<uint> src)                                                  | 0f 1f 44 00 00 48 8b c1 c3
57        | 7ff7c8408910h   | 9       | CTC_RET_Zx3         | hex://fixed/v512?vgeneric#vgeneric_g[64i](v512x32u~in)                                                        | ref Vector512<long> vgeneric<long>(in Vector512<uint> src)                                                    | 0f 1f 44 00 00 48 8b c1 c3
58        | 7ff7c8408930h   | 9       | CTC_RET_Zx3         | hex://fixed/v512?vgeneric#vgeneric_g[32f](v512x32u~in)                                                        | ref Vector512<float> vgeneric<float>(in Vector512<uint> src)                                                  | 0f 1f 44 00 00 48 8b c1 c3
59        | 7ff7c8408950h   | 9       | CTC_RET_Zx3         | hex://fixed/v512?vgeneric#vgeneric_g[64f](v512x32u~in)                                                        | ref Vector512<double> vgeneric<double>(in Vector512<uint> src)                                                | 0f 1f 44 00 00 48 8b c1 c3
60        | 7ff7c8408970h   | 9       | CTC_RET_Zx3         | hex://fixed/v512?vgeneric#vgeneric_g[8u](v512x64i~in)                                                         | ref Vector512<byte> vgeneric<byte>(in Vector512<long> src)                                                    | 0f 1f 44 00 00 48 8b c1 c3
61        | 7ff7c8408990h   | 9       | CTC_RET_Zx3         | hex://fixed/v512?vgeneric#vgeneric_g[8i](v512x64i~in)                                                         | ref Vector512<sbyte> vgeneric<sbyte>(in Vector512<long> src)                                                  | 0f 1f 44 00 00 48 8b c1 c3
62        | 7ff7c84089b0h   | 9       | CTC_RET_Zx3         | hex://fixed/v512?vgeneric#vgeneric_g[16u](v512x64i~in)                                                        | ref Vector512<ushort> vgeneric<ushort>(in Vector512<long> src)                                                | 0f 1f 44 00 00 48 8b c1 c3
63        | 7ff7c84089d0h   | 9       | CTC_RET_Zx3         | hex://fixed/v512?vgeneric#vgeneric_g[16i](v512x64i~in)                                                        | ref Vector512<short> vgeneric<short>(in Vector512<long> src)                                                  | 0f 1f 44 00 00 48 8b c1 c3
64        | 7ff7c84089f0h   | 9       | CTC_RET_Zx3         | hex://fixed/v512?vgeneric#vgeneric_g[32u](v512x64i~in)                                                        | ref Vector512<uint> vgeneric<uint>(in Vector512<long> src)                                                    | 0f 1f 44 00 00 48 8b c1 c3
65        | 7ff7c8408a10h   | 9       | CTC_RET_Zx3         | hex://fixed/v512?vgeneric#vgeneric_g[32i](v512x64i~in)                                                        | ref Vector512<int> vgeneric<int>(in Vector512<long> src)                                                      | 0f 1f 44 00 00 48 8b c1 c3
66        | 7ff7c8408a30h   | 9       | CTC_RET_Zx3         | hex://fixed/v512?vgeneric#vgeneric_g[64u](v512x64i~in)                                                        | ref Vector512<ulong> vgeneric<ulong>(in Vector512<long> src)                                                  | 0f 1f 44 00 00 48 8b c1 c3
67        | 7ff7c8408e60h   | 9       | CTC_RET_Zx3         | hex://fixed/v512?vgeneric#vgeneric_g[64i](v512x64i~in)                                                        | ref Vector512<long> vgeneric<long>(in Vector512<long> src)                                                    | 0f 1f 44 00 00 48 8b c1 c3
68        | 7ff7c8408e80h   | 9       | CTC_RET_Zx3         | hex://fixed/v512?vgeneric#vgeneric_g[32f](v512x64i~in)                                                        | ref Vector512<float> vgeneric<float>(in Vector512<long> src)                                                  | 0f 1f 44 00 00 48 8b c1 c3
69        | 7ff7c8408ea0h   | 9       | CTC_RET_Zx3         | hex://fixed/v512?vgeneric#vgeneric_g[64f](v512x64i~in)                                                        | ref Vector512<double> vgeneric<double>(in Vector512<long> src)                                                | 0f 1f 44 00 00 48 8b c1 c3
70        | 7ff7c8408ec0h   | 9       | CTC_RET_Zx3         | hex://fixed/v512?vgeneric#vgeneric_g[8u](v512x64u~in)                                                         | ref Vector512<byte> vgeneric<byte>(in Vector512<ulong> src)                                                   | 0f 1f 44 00 00 48 8b c1 c3
71        | 7ff7c8408ee0h   | 9       | CTC_RET_Zx3         | hex://fixed/v512?vgeneric#vgeneric_g[8i](v512x64u~in)                                                         | ref Vector512<sbyte> vgeneric<sbyte>(in Vector512<ulong> src)                                                 | 0f 1f 44 00 00 48 8b c1 c3
72        | 7ff7c8408f00h   | 9       | CTC_RET_Zx3         | hex://fixed/v512?vgeneric#vgeneric_g[16u](v512x64u~in)                                                        | ref Vector512<ushort> vgeneric<ushort>(in Vector512<ulong> src)                                               | 0f 1f 44 00 00 48 8b c1 c3
73        | 7ff7c8408f20h   | 9       | CTC_RET_Zx3         | hex://fixed/v512?vgeneric#vgeneric_g[16i](v512x64u~in)                                                        | ref Vector512<short> vgeneric<short>(in Vector512<ulong> src)                                                 | 0f 1f 44 00 00 48 8b c1 c3
74        | 7ff7c8408f40h   | 9       | CTC_RET_Zx3         | hex://fixed/v512?vgeneric#vgeneric_g[32u](v512x64u~in)                                                        | ref Vector512<uint> vgeneric<uint>(in Vector512<ulong> src)                                                   | 0f 1f 44 00 00 48 8b c1 c3
75        | 7ff7c8408f60h   | 9       | CTC_RET_Zx3         | hex://fixed/v512?vgeneric#vgeneric_g[32i](v512x64u~in)                                                        | ref Vector512<int> vgeneric<int>(in Vector512<ulong> src)                                                     | 0f 1f 44 00 00 48 8b c1 c3
76        | 7ff7c8408f80h   | 9       | CTC_RET_Zx3         | hex://fixed/v512?vgeneric#vgeneric_g[64u](v512x64u~in)                                                        | ref Vector512<ulong> vgeneric<ulong>(in Vector512<ulong> src)                                                 | 0f 1f 44 00 00 48 8b c1 c3
77        | 7ff7c8408fa0h   | 9       | CTC_RET_Zx3         | hex://fixed/v512?vgeneric#vgeneric_g[64i](v512x64u~in)                                                        | ref Vector512<long> vgeneric<long>(in Vector512<ulong> src)                                                   | 0f 1f 44 00 00 48 8b c1 c3
78        | 7ff7c8408fc0h   | 9       | CTC_RET_Zx3         | hex://fixed/v512?vgeneric#vgeneric_g[32f](v512x64u~in)                                                        | ref Vector512<float> vgeneric<float>(in Vector512<ulong> src)                                                 | 0f 1f 44 00 00 48 8b c1 c3
79        | 7ff7c8408fe0h   | 9       | CTC_RET_Zx3         | hex://fixed/v512?vgeneric#vgeneric_g[64f](v512x64u~in)                                                        | ref Vector512<double> vgeneric<double>(in Vector512<ulong> src)                                               | 0f 1f 44 00 00 48 8b c1 c3
80        | 7ff7c8409410h   | 9       | CTC_RET_Zx3         | hex://fixed/v512?vgeneric#vgeneric_g[8u](v512x32f~in)                                                         | ref Vector512<byte> vgeneric<byte>(in Vector512<float> src)                                                   | 0f 1f 44 00 00 48 8b c1 c3
81        | 7ff7c8409430h   | 9       | CTC_RET_Zx3         | hex://fixed/v512?vgeneric#vgeneric_g[8i](v512x32f~in)                                                         | ref Vector512<sbyte> vgeneric<sbyte>(in Vector512<float> src)                                                 | 0f 1f 44 00 00 48 8b c1 c3
82        | 7ff7c8409450h   | 9       | CTC_RET_Zx3         | hex://fixed/v512?vgeneric#vgeneric_g[16u](v512x32f~in)                                                        | ref Vector512<ushort> vgeneric<ushort>(in Vector512<float> src)                                               | 0f 1f 44 00 00 48 8b c1 c3
83        | 7ff7c8409470h   | 9       | CTC_RET_Zx3         | hex://fixed/v512?vgeneric#vgeneric_g[16i](v512x32f~in)                                                        | ref Vector512<short> vgeneric<short>(in Vector512<float> src)                                                 | 0f 1f 44 00 00 48 8b c1 c3
84        | 7ff7c8409490h   | 9       | CTC_RET_Zx3         | hex://fixed/v512?vgeneric#vgeneric_g[32u](v512x32f~in)                                                        | ref Vector512<uint> vgeneric<uint>(in Vector512<float> src)                                                   | 0f 1f 44 00 00 48 8b c1 c3
85        | 7ff7c84094b0h   | 9       | CTC_RET_Zx3         | hex://fixed/v512?vgeneric#vgeneric_g[32i](v512x32f~in)                                                        | ref Vector512<int> vgeneric<int>(in Vector512<float> src)                                                     | 0f 1f 44 00 00 48 8b c1 c3
86        | 7ff7c84094d0h   | 9       | CTC_RET_Zx3         | hex://fixed/v512?vgeneric#vgeneric_g[64u](v512x32f~in)                                                        | ref Vector512<ulong> vgeneric<ulong>(in Vector512<float> src)                                                 | 0f 1f 44 00 00 48 8b c1 c3
87        | 7ff7c84094f0h   | 9       | CTC_RET_Zx3         | hex://fixed/v512?vgeneric#vgeneric_g[64i](v512x32f~in)                                                        | ref Vector512<long> vgeneric<long>(in Vector512<float> src)                                                   | 0f 1f 44 00 00 48 8b c1 c3
88        | 7ff7c8409510h   | 9       | CTC_RET_Zx3         | hex://fixed/v512?vgeneric#vgeneric_g[32f](v512x32f~in)                                                        | ref Vector512<float> vgeneric<float>(in Vector512<float> src)                                                 | 0f 1f 44 00 00 48 8b c1 c3
89        | 7ff7c8409530h   | 9       | CTC_RET_Zx3         | hex://fixed/v512?vgeneric#vgeneric_g[64f](v512x32f~in)                                                        | ref Vector512<double> vgeneric<double>(in Vector512<float> src)                                               | 0f 1f 44 00 00 48 8b c1 c3
90        | 7ff7c8409550h   | 9       | CTC_RET_Zx3         | hex://fixed/v512?vgeneric#vgeneric_g[8u](v512x64f~in)                                                         | ref Vector512<byte> vgeneric<byte>(in Vector512<double> src)                                                  | 0f 1f 44 00 00 48 8b c1 c3
91        | 7ff7c8409570h   | 9       | CTC_RET_Zx3         | hex://fixed/v512?vgeneric#vgeneric_g[8i](v512x64f~in)                                                         | ref Vector512<sbyte> vgeneric<sbyte>(in Vector512<double> src)                                                | 0f 1f 44 00 00 48 8b c1 c3
92        | 7ff7c8409590h   | 9       | CTC_RET_Zx3         | hex://fixed/v512?vgeneric#vgeneric_g[16u](v512x64f~in)                                                        | ref Vector512<ushort> vgeneric<ushort>(in Vector512<double> src)                                              | 0f 1f 44 00 00 48 8b c1 c3
93        | 7ff7c84095b0h   | 9       | CTC_RET_Zx3         | hex://fixed/v512?vgeneric#vgeneric_g[16i](v512x64f~in)                                                        | ref Vector512<short> vgeneric<short>(in Vector512<double> src)                                                | 0f 1f 44 00 00 48 8b c1 c3
94        | 7ff7c84095d0h   | 9       | CTC_RET_Zx3         | hex://fixed/v512?vgeneric#vgeneric_g[32u](v512x64f~in)                                                        | ref Vector512<uint> vgeneric<uint>(in Vector512<double> src)                                                  | 0f 1f 44 00 00 48 8b c1 c3
95        | 7ff7c84095f0h   | 9       | CTC_RET_Zx3         | hex://fixed/v512?vgeneric#vgeneric_g[32i](v512x64f~in)                                                        | ref Vector512<int> vgeneric<int>(in Vector512<double> src)                                                    | 0f 1f 44 00 00 48 8b c1 c3
96        | 7ff7c8409610h   | 9       | CTC_RET_Zx3         | hex://fixed/v512?vgeneric#vgeneric_g[64u](v512x64f~in)                                                        | ref Vector512<ulong> vgeneric<ulong>(in Vector512<double> src)                                                | 0f 1f 44 00 00 48 8b c1 c3
97        | 7ff7c8409630h   | 9       | CTC_RET_Zx3         | hex://fixed/v512?vgeneric#vgeneric_g[64i](v512x64f~in)                                                        | ref Vector512<long> vgeneric<long>(in Vector512<double> src)                                                  | 0f 1f 44 00 00 48 8b c1 c3
98        | 7ff7c8409650h   | 9       | CTC_RET_Zx3         | hex://fixed/v512?vgeneric#vgeneric_g[32f](v512x64f~in)                                                        | ref Vector512<float> vgeneric<float>(in Vector512<double> src)                                                | 0f 1f 44 00 00 48 8b c1 c3
99        | 7ff7c8409670h   | 9       | CTC_RET_Zx3         | hex://fixed/v512?vgeneric#vgeneric_g[64f](v512x64f~in)                                                        | ref Vector512<double> vgeneric<double>(in Vector512<double> src)                                              | 0f 1f 44 00 00 48 8b c1 c3
