Sequence  | Address         | Length  | TermCode            | Uri                                                                                                           | OpSig                                                                                                         | Data
0         | 7ff7c80cbd90h   | 22      | CTC_RET_Zx3         | hex://bitcore/gbits?nlz#nlz_g[8u](8u)                                                                         | int nlz<byte>(byte src)                                                                                       | 0f 1f 44 00 00 89 4c 24 08 0f b6 44 24 08 f3 0f bd c0 83 c0 e8 c3
1         | 7ff7c80cc250h   | 22      | CTC_RET_Zx3         | hex://bitcore/gbits?nlz#nlz_g[16u](16u)                                                                       | int nlz<ushort>(ushort src)                                                                                   | 0f 1f 44 00 00 89 4c 24 08 0f b7 44 24 08 f3 0f bd c0 83 c0 f0 c3
2         | 7ff7c80cc280h   | 12      | CTC_RET_SBB         | hex://bitcore/gbits?nlz#nlz_g[32u](32u)                                                                       | int nlz<uint>(uint src)                                                                                       | 0f 1f 44 00 00 33 c0 f3 0f bd c1 c3
3         | 7ff7c80cc2a0h   | 13      | CTC_RET_Zx3         | hex://bitcore/gbits?nlz#nlz_g[64u](64u)                                                                       | int nlz<ulong>(ulong src)                                                                                     | 0f 1f 44 00 00 33 c0 f3 48 0f bd c1 c3
4         | 7ff7c80cc370h   | 24      | CTC_RET_SBB         | hex://bitcore/gbits?ntz#ntz_g[8u](8u)                                                                         | int ntz<byte>(byte src)                                                                                       | 0f 1f 44 00 00 0f b6 c1 85 c0 74 06 f3 0f bc c0 eb 05 b8 08 00 00 00 c3
5         | 7ff7c80cc3a0h   | 24      | CTC_RET_SBB         | hex://bitcore/gbits?ntz#ntz_g[16u](16u)                                                                       | int ntz<ushort>(ushort src)                                                                                   | 0f 1f 44 00 00 0f b7 c1 85 c0 74 06 f3 0f bc c0 eb 05 b8 10 00 00 00 c3
6         | 7ff7c80cc3d0h   | 12      | CTC_RET_SBB         | hex://bitcore/gbits?ntz#ntz_g[32u](32u)                                                                       | int ntz<uint>(uint src)                                                                                       | 0f 1f 44 00 00 33 c0 f3 0f bc c1 c3
7         | 7ff7c80cc3f0h   | 13      | CTC_RET_Zx3         | hex://bitcore/gbits?ntz#ntz_g[64u](64u)                                                                       | int ntz<ulong>(ulong src)                                                                                     | 0f 1f 44 00 00 33 c0 f3 48 0f bc c1 c3
8         | 7ff7c80cc410h   | 91      | CTC_RET_ZED_SBB     | hex://bitcore/gbits?parse#parse_g[8u](uspanchar,32i,8u~out)                                                   | ref byte parse<byte>(ReadOnlySpan<char> src, int offset, out byte dst)                                        | 56 0f 1f 40 00 8b 41 08 83 f8 08 7f 02 eb 05 b8 08 00 00 00 ff c8 4c 8b 09 41 c6 00 00 45 33 d2 3b d0 7f 32 48 63 ca 66 41 83 3c 49 31 75 1e 45 0f b6 18 be 01 00 00 00 41 8b ca d3 e6 40 0f b6 ce 41 0b cb 0f b6 c9 0f b6 c9 41 88 08 ff c2 41 ff c2 3b d0 7e ce 49 8b c0 5e c3
9         | 7ff7c80cc890h   | 93      | CTC_RET_Zx3         | hex://bitcore/gbits?parse#parse_g[8i](uspanchar,32i,8i~out)                                                   | ref sbyte parse<sbyte>(ReadOnlySpan<char> src, int offset, out sbyte dst)                                     | 56 0f 1f 40 00 8b 41 08 83 f8 08 7f 02 eb 05 b8 08 00 00 00 ff c8 4c 8b 09 41 c6 00 00 45 33 d2 3b d0 7f 34 48 63 ca 66 41 83 3c 49 31 75 20 4d 0f be 18 be 01 00 00 00 41 8b ca d3 e6 48 0f be ce 41 0b cb 48 0f be c9 48 0f be c9 41 88 08 ff c2 41 ff c2 3b d0 7e cc 49 8b c0 5e c3
10        | 7ff7c80cc910h   | 93      | CTC_RET_Zx3         | hex://bitcore/gbits?parse#parse_g[16u](uspanchar,32i,16u~out)                                                 | ref ushort parse<ushort>(ReadOnlySpan<char> src, int offset, out ushort dst)                                  | 56 0f 1f 40 00 8b 41 08 83 f8 10 7f 02 eb 05 b8 10 00 00 00 ff c8 4c 8b 09 66 41 c7 00 00 00 45 33 d2 3b d0 7f 32 48 63 ca 66 41 83 3c 49 31 75 1e 45 0f b7 18 be 01 00 00 00 41 8b ca d3 e6 0f b7 ce 41 0b cb 0f b7 c9 0f b7 c9 66 41 89 08 ff c2 41 ff c2 3b d0 7e ce 49 8b c0 5e c3
11        | 7ff7c80cc990h   | 96      | CTC_RET_SBB         | hex://bitcore/gbits?parse#parse_g[16i](uspanchar,32i,16i~out)                                                 | ref short parse<short>(ReadOnlySpan<char> src, int offset, out short dst)                                     | 56 0f 1f 40 00 8b 41 08 83 f8 10 7f 02 eb 05 b8 10 00 00 00 ff c8 4c 8b 09 66 41 c7 00 00 00 45 33 d2 3b d0 7f 35 48 63 ca 66 41 83 3c 49 31 75 21 4d 0f bf 18 be 01 00 00 00 41 8b ca d3 e6 48 0f bf ce 41 0b cb 48 0f bf c9 48 0f bf c9 66 41 89 08 ff c2 41 ff c2 3b d0 7e cb 49 8b c0 5e c3
12        | 7ff7c80cca10h   | 81      | CTC_RET_Zx3         | hex://bitcore/gbits?parse#parse_g[32u](uspanchar,32i,32u~out)                                                 | ref uint parse<uint>(ReadOnlySpan<char> src, int offset, out uint dst)                                        | 56 0f 1f 40 00 8b 41 08 83 f8 20 7f 02 eb 05 b8 20 00 00 00 ff c8 4c 8b 09 33 c9 41 89 08 45 33 d2 3b d0 7f 27 48 63 ca 66 41 83 3c 49 31 75 13 45 8b 18 be 01 00 00 00 41 8b ca d3 e6 44 0b de 45 89 18 ff c2 41 ff c2 3b d0 7e d9 49 8b c0 5e c3
13        | 7ff7c80cca80h   | 81      | CTC_RET_Zx3         | hex://bitcore/gbits?parse#parse_g[32i](uspanchar,32i,32i~out)                                                 | ref int parse<int>(ReadOnlySpan<char> src, int offset, out int dst)                                           | 56 0f 1f 40 00 8b 41 08 83 f8 20 7f 02 eb 05 b8 20 00 00 00 ff c8 4c 8b 09 33 c9 41 89 08 45 33 d2 3b d0 7f 27 48 63 ca 66 41 83 3c 49 31 75 13 45 8b 18 be 01 00 00 00 41 8b ca d3 e6 44 0b de 45 89 18 ff c2 41 ff c2 3b d0 7e d9 49 8b c0 5e c3
14        | 7ff7c80ccaf0h   | 82      | CTC_RET_Zx3         | hex://bitcore/gbits?parse#parse_g[64u](uspanchar,32i,64u~out)                                                 | ref ulong parse<ulong>(ReadOnlySpan<char> src, int offset, out ulong dst)                                     | 56 0f 1f 40 00 8b 41 08 83 f8 40 7f 02 eb 05 b8 40 00 00 00 ff c8 4c 8b 09 33 c9 49 89 08 45 33 d2 3b d0 7f 28 48 63 ca 66 41 83 3c 49 31 75 14 4d 8b 18 be 01 00 00 00 41 8b ca 48 d3 e6 4c 0b de 4d 89 18 ff c2 41 ff c2 3b d0 7e d8 49 8b c0 5e c3
15        | 7ff7c80ccb60h   | 82      | CTC_RET_Zx3         | hex://bitcore/gbits?parse#parse_g[64i](uspanchar,32i,64i~out)                                                 | ref long parse<long>(ReadOnlySpan<char> src, int offset, out long dst)                                        | 56 0f 1f 40 00 8b 41 08 83 f8 40 7f 02 eb 05 b8 40 00 00 00 ff c8 4c 8b 09 33 c9 49 89 08 45 33 d2 3b d0 7f 28 48 63 ca 66 41 83 3c 49 31 75 14 4d 8b 18 be 01 00 00 00 41 8b ca 48 d3 e6 4c 0b de 4d 89 18 ff c2 41 ff c2 3b d0 7e d8 49 8b c0 5e c3
16        | 7ff7c80ccfd0h   | 114     | CTC_RET_INTR        | hex://bitcore/gbits?parse#parse_g[32f](uspanchar,32i,32f~out)                                                 | ref float parse<float>(ReadOnlySpan<char> src, int offset, out float dst)                                     | 56 48 83 ec 10 c5 f8 77 8b 41 08 83 f8 20 7f 02 eb 05 b8 20 00 00 00 ff c8 4c 8b 09 33 c9 41 89 08 45 33 d2 3b d0 7f 41 48 63 ca 66 41 83 3c 49 31 75 2d c4 c1 7a 10 00 c5 fa 11 44 24 0c 44 8b 5c 24 0c be 01 00 00 00 41 8b ca d3 e6 44 0b de 44 89 5c 24 08 c5 fa 10 44 24 08 c4 c1 7a 11 00 ff c2 41 ff c2 3b d0 7e bf 49 8b c0 48 83 c4 10 5e c3
17        | 7ff7c80cd060h   | 113     | CTC_RET_INTR        | hex://bitcore/gbits?parse#parse_g[64f](uspanchar,32i,64f~out)                                                 | ref double parse<double>(ReadOnlySpan<char> src, int offset, out double dst)                                  | 56 48 83 ec 10 c5 f8 77 8b 41 08 83 f8 40 7f 02 eb 05 b8 40 00 00 00 ff c8 4c 8b 09 33 c9 49 89 08 45 33 d2 3b d0 7f 40 48 63 ca 66 41 83 3c 49 31 75 2c c4 c1 7b 10 00 c5 fb 11 44 24 08 4c 8b 5c 24 08 be 01 00 00 00 41 8b ca 48 d3 e6 4c 0b de 4c 89 1c 24 c5 fb 10 04 24 c4 c1 7b 11 00 ff c2 41 ff c2 3b d0 7e c0 49 8b c0 48 83 c4 10 5e c3
18        | 7ff7c80cd0f0h   | 13      | CTC_RET_Zx3         | hex://bitcore/gbits?pop#pop_g[8u](8u)                                                                         | uint pop<byte>(byte src)                                                                                      | 0f 1f 44 00 00 0f b6 c1 f3 0f b8 c0 c3
19        | 7ff7c80cd110h   | 14      | CTC_RET_Zx3         | hex://bitcore/gbits?pop#pop_g[8i](8i)                                                                         | uint pop<sbyte>(sbyte src)                                                                                    | 0f 1f 44 00 00 48 0f be c1 f3 0f b8 c0 c3
20        | 7ff7c80cd130h   | 13      | CTC_RET_Zx3         | hex://bitcore/gbits?pop#pop_g[16u](16u)                                                                       | uint pop<ushort>(ushort src)                                                                                  | 0f 1f 44 00 00 0f b7 c1 f3 0f b8 c0 c3
21        | 7ff7c80cd150h   | 14      | CTC_RET_Zx3         | hex://bitcore/gbits?pop#pop_g[16i](16i)                                                                       | uint pop<short>(short src)                                                                                    | 0f 1f 44 00 00 48 0f bf c1 f3 0f b8 c0 c3
22        | 7ff7c80cd170h   | 12      | CTC_RET_SBB         | hex://bitcore/gbits?pop#pop_g[32u](32u)                                                                       | uint pop<uint>(uint src)                                                                                      | 0f 1f 44 00 00 33 c0 f3 0f b8 c1 c3
23        | 7ff7c80cd190h   | 12      | CTC_RET_SBB         | hex://bitcore/gbits?pop#pop_g[32i](32i)                                                                       | uint pop<int>(int src)                                                                                        | 0f 1f 44 00 00 33 c0 f3 0f b8 c1 c3
24        | 7ff7c80cd1b0h   | 13      | CTC_RET_Zx3         | hex://bitcore/gbits?pop#pop_g[64u](64u)                                                                       | uint pop<ulong>(ulong src)                                                                                    | 0f 1f 44 00 00 33 c0 f3 48 0f b8 c1 c3
25        | 7ff7c80cd1d0h   | 13      | CTC_RET_Zx3         | hex://bitcore/gbits?pop#pop_g[64i](64i)                                                                       | uint pop<long>(long src)                                                                                      | 0f 1f 44 00 00 33 c0 f3 48 0f b8 c1 c3
26        | 7ff7c80cd1f0h   | 199     | CTC_RET_ZED_SBB     | hex://bitcore/gbits?pop#pop_g[8u](8u,8u,8u)                                                                   | uint pop<byte>(byte x0, byte x1, byte x2)                                                                     | 0f 1f 44 00 00 0f b6 c1 0f b6 d2 41 0f b6 c8 4c 8b c0 4c 33 c2 4d 8b c8 4c 23 c9 48 23 c2 49 0b c1 49 33 c8 48 8b d0 48 d1 ea 49 b8 55 55 55 55 55 55 55 55 49 23 d0 48 2b c2 48 8b d1 48 d1 ea 49 23 d0 48 2b ca 48 ba 33 33 33 33 33 33 33 33 48 23 d0 48 c1 e8 02 49 b8 33 33 33 33 33 33 33 33 49 23 c0 48 03 c2 4c 23 c1 48 c1 e9 02 48 ba 33 33 33 33 33 33 33 33 48 23 ca 49 03 c8 48 8b d0 48 c1 ea 04 48 03 d0 48 b8 0f 0f 0f 0f 0f 0f 0f 0f 48 23 c2 48 8b d1 48 c1 ea 04 48 03 d1 48 b9 0f 0f 0f 0f 0f 0f 0f 0f 48 23 ca 48 03 c0 48 03 c1 48 b9 01 01 01 01 01 01 01 01 48 0f af c8 48 c1 e9 38 8b c1 c3
27        | 7ff7c80cd6d0h   | 210     | CTC_RET_Zx3         | hex://bitcore/gbits?pop#pop_g[8i](8i,8i,8i)                                                                   | uint pop<sbyte>(sbyte x0, sbyte x1, sbyte x2)                                                                 | 0f 1f 44 00 00 48 0f be c1 48 63 c0 48 0f be d2 48 63 d2 49 0f be c8 48 63 c9 4c 8b c0 4c 33 c2 4d 8b c8 4c 23 c9 48 23 c2 49 0b c1 49 33 c8 48 8b d0 48 d1 ea 49 b8 55 55 55 55 55 55 55 55 49 23 d0 48 2b c2 48 8b d1 48 d1 ea 49 23 d0 48 2b ca 48 ba 33 33 33 33 33 33 33 33 48 23 d0 48 c1 e8 02 49 b8 33 33 33 33 33 33 33 33 49 23 c0 48 03 c2 4c 23 c1 48 c1 e9 02 48 ba 33 33 33 33 33 33 33 33 48 23 ca 49 03 c8 48 8b d0 48 c1 ea 04 48 03 d0 48 b8 0f 0f 0f 0f 0f 0f 0f 0f 48 23 c2 48 8b d1 48 c1 ea 04 48 03 d1 48 b9 0f 0f 0f 0f 0f 0f 0f 0f 48 23 ca 48 03 c0 48 03 c1 48 b9 01 01 01 01 01 01 01 01 48 0f af c8 48 c1 e9 38 8b c1 c3
28        | 7ff7c80cd7c0h   | 199     | CTC_RET_ZED_SBB     | hex://bitcore/gbits?pop#pop_g[16u](16u,16u,16u)                                                               | uint pop<ushort>(ushort x0, ushort x1, ushort x2)                                                             | 0f 1f 44 00 00 0f b7 c1 0f b7 d2 41 0f b7 c8 4c 8b c0 4c 33 c2 4d 8b c8 4c 23 c9 48 23 c2 49 0b c1 49 33 c8 48 8b d0 48 d1 ea 49 b8 55 55 55 55 55 55 55 55 49 23 d0 48 2b c2 48 8b d1 48 d1 ea 49 23 d0 48 2b ca 48 ba 33 33 33 33 33 33 33 33 48 23 d0 48 c1 e8 02 49 b8 33 33 33 33 33 33 33 33 49 23 c0 48 03 c2 4c 23 c1 48 c1 e9 02 48 ba 33 33 33 33 33 33 33 33 48 23 ca 49 03 c8 48 8b d0 48 c1 ea 04 48 03 d0 48 b8 0f 0f 0f 0f 0f 0f 0f 0f 48 23 c2 48 8b d1 48 c1 ea 04 48 03 d1 48 b9 0f 0f 0f 0f 0f 0f 0f 0f 48 23 ca 48 03 c0 48 03 c1 48 b9 01 01 01 01 01 01 01 01 48 0f af c8 48 c1 e9 38 8b c1 c3
29        | 7ff7c80cd8a0h   | 210     | CTC_RET_Zx3         | hex://bitcore/gbits?pop#pop_g[16i](16i,16i,16i)                                                               | uint pop<short>(short x0, short x1, short x2)                                                                 | 0f 1f 44 00 00 48 0f bf c1 48 63 c0 48 0f bf d2 48 63 d2 49 0f bf c8 48 63 c9 4c 8b c0 4c 33 c2 4d 8b c8 4c 23 c9 48 23 c2 49 0b c1 49 33 c8 48 8b d0 48 d1 ea 49 b8 55 55 55 55 55 55 55 55 49 23 d0 48 2b c2 48 8b d1 48 d1 ea 49 23 d0 48 2b ca 48 ba 33 33 33 33 33 33 33 33 48 23 d0 48 c1 e8 02 49 b8 33 33 33 33 33 33 33 33 49 23 c0 48 03 c2 4c 23 c1 48 c1 e9 02 48 ba 33 33 33 33 33 33 33 33 48 23 ca 49 03 c8 48 8b d0 48 c1 ea 04 48 03 d0 48 b8 0f 0f 0f 0f 0f 0f 0f 0f 48 23 c2 48 8b d1 48 c1 ea 04 48 03 d1 48 b9 0f 0f 0f 0f 0f 0f 0f 0f 48 23 ca 48 03 c0 48 03 c1 48 b9 01 01 01 01 01 01 01 01 48 0f af c8 48 c1 e9 38 8b c1 c3
30        | 7ff7c80cd990h   | 196     | CTC_RET_SBB         | hex://bitcore/gbits?pop#pop_g[32u](32u,32u,32u)                                                               | uint pop<uint>(uint x0, uint x1, uint x2)                                                                     | 0f 1f 44 00 00 8b c1 8b d2 41 8b c8 4c 8b c0 4c 33 c2 4d 8b c8 4c 23 c9 48 23 c2 49 0b c1 49 33 c8 48 8b d0 48 d1 ea 49 b8 55 55 55 55 55 55 55 55 49 23 d0 48 2b c2 48 8b d1 48 d1 ea 49 23 d0 48 2b ca 48 ba 33 33 33 33 33 33 33 33 48 23 d0 48 c1 e8 02 49 b8 33 33 33 33 33 33 33 33 49 23 c0 48 03 c2 4c 23 c1 48 c1 e9 02 48 ba 33 33 33 33 33 33 33 33 48 23 ca 49 03 c8 48 8b d0 48 c1 ea 04 48 03 d0 48 b8 0f 0f 0f 0f 0f 0f 0f 0f 48 23 c2 48 8b d1 48 c1 ea 04 48 03 d1 48 b9 0f 0f 0f 0f 0f 0f 0f 0f 48 23 ca 48 03 c0 48 03 c1 48 b9 01 01 01 01 01 01 01 01 48 0f af c8 48 c1 e9 38 8b c1 c3
31        | 7ff7c80cda70h   | 198     | CTC_RET_Zx3         | hex://bitcore/gbits?pop#pop_g[32i](32i,32i,32i)                                                               | uint pop<int>(int x0, int x1, int x2)                                                                         | 0f 1f 44 00 00 48 63 c1 48 63 d2 49 63 c8 4c 8b c0 4c 33 c2 4d 8b c8 4c 23 c9 48 23 c2 49 0b c1 49 33 c8 48 8b d0 48 d1 ea 49 b8 55 55 55 55 55 55 55 55 49 23 d0 48 2b c2 48 8b d1 48 d1 ea 49 23 d0 48 2b ca 48 ba 33 33 33 33 33 33 33 33 48 23 d0 48 c1 e8 02 49 b8 33 33 33 33 33 33 33 33 49 23 c0 48 03 c2 4c 23 c1 48 c1 e9 02 48 ba 33 33 33 33 33 33 33 33 48 23 ca 49 03 c8 48 8b d0 48 c1 ea 04 48 03 d0 48 b8 0f 0f 0f 0f 0f 0f 0f 0f 48 23 c2 48 8b d1 48 c1 ea 04 48 03 d1 48 b9 0f 0f 0f 0f 0f 0f 0f 0f 48 23 ca 48 03 c0 48 03 c1 48 b9 01 01 01 01 01 01 01 01 48 0f af c8 48 c1 e9 38 8b c1 c3
32        | 7ff7c80cdb50h   | 187     | CTC_RET_ZED_SBB     | hex://bitcore/gbits?pop#pop_g[64u](64u,64u,64u)                                                               | uint pop<ulong>(ulong x0, ulong x1, ulong x2)                                                                 | 0f 1f 44 00 00 48 8b c1 48 33 c2 4c 8b c8 4d 23 c8 48 23 d1 49 0b d1 49 33 c0 48 8b ca 48 d1 e9 49 b8 55 55 55 55 55 55 55 55 49 23 c8 48 2b d1 48 8b c8 48 d1 e9 49 23 c8 48 2b c1 48 b9 33 33 33 33 33 33 33 33 48 23 ca 48 c1 ea 02 49 b8 33 33 33 33 33 33 33 33 49 23 d0 48 03 d1 4c 23 c0 48 c1 e8 02 48 b9 33 33 33 33 33 33 33 33 48 23 c1 49 03 c0 48 8b ca 48 c1 e9 04 48 03 ca 48 ba 0f 0f 0f 0f 0f 0f 0f 0f 48 23 d1 48 8b c8 48 c1 e9 04 48 03 c8 48 b8 0f 0f 0f 0f 0f 0f 0f 0f 48 23 c1 48 03 d2 48 03 d0 48 b8 01 01 01 01 01 01 01 01 48 0f af c2 48 c1 e8 38 c3
33        | 7ff7c80cdc20h   | 187     | CTC_RET_ZED_SBB     | hex://bitcore/gbits?pop#pop_g[64i](64i,64i,64i)                                                               | uint pop<long>(long x0, long x1, long x2)                                                                     | 0f 1f 44 00 00 48 8b c1 48 33 c2 4c 8b c8 4d 23 c8 48 23 d1 49 0b d1 49 33 c0 48 8b ca 48 d1 e9 49 b8 55 55 55 55 55 55 55 55 49 23 c8 48 2b d1 48 8b c8 48 d1 e9 49 23 c8 48 2b c1 48 b9 33 33 33 33 33 33 33 33 48 23 ca 48 c1 ea 02 49 b8 33 33 33 33 33 33 33 33 49 23 d0 48 03 d1 4c 23 c0 48 c1 e8 02 48 b9 33 33 33 33 33 33 33 33 48 23 c1 49 03 c0 48 8b ca 48 c1 e9 04 48 03 ca 48 ba 0f 0f 0f 0f 0f 0f 0f 0f 48 23 d1 48 8b c8 48 c1 e9 04 48 03 c8 48 b8 0f 0f 0f 0f 0f 0f 0f 0f 48 23 c1 48 03 d2 48 03 d0 48 b8 01 01 01 01 01 01 01 01 48 0f af c2 48 c1 e8 38 c3
34        | 7ff7c80cdcf0h   | 50      | CTC_RET_Zx3         | hex://bitcore/gbits?pop#pop_g[8u](8u,8u,8u,8u)                                                                | uint pop<byte>(byte x0, byte x1, byte x2, byte x3)                                                            | 0f 1f 44 00 00 0f b6 c1 0f b6 d2 41 0f b6 c8 45 0f b6 c1 f3 48 0f b8 c0 f3 48 0f b8 d2 03 c2 33 d2 f3 48 0f b8 d1 03 c2 33 d2 f3 49 0f b8 d0 03 c2 c3
35        | 7ff7c80cdd40h   | 64      | CTC_RET_SBB         | hex://bitcore/gbits?pop#pop_g[8i](8i,8i,8i,8i)                                                                | uint pop<sbyte>(sbyte x0, sbyte x1, sbyte x2, sbyte x3)                                                       | 0f 1f 44 00 00 48 0f be c1 48 63 c0 48 0f be d2 48 63 d2 49 0f be c8 48 63 c9 4d 0f be c1 4d 63 c0 f3 48 0f b8 c0 f3 48 0f b8 d2 03 c2 33 d2 f3 48 0f b8 d1 03 c2 33 d2 f3 49 0f b8 d0 03 c2 c3
36        | 7ff7c80cdd90h   | 50      | CTC_RET_Zx3         | hex://bitcore/gbits?pop#pop_g[16u](16u,16u,16u,16u)                                                           | uint pop<ushort>(ushort x0, ushort x1, ushort x2, ushort x3)                                                  | 0f 1f 44 00 00 0f b7 c1 0f b7 d2 41 0f b7 c8 45 0f b7 c1 f3 48 0f b8 c0 f3 48 0f b8 d2 03 c2 33 d2 f3 48 0f b8 d1 03 c2 33 d2 f3 49 0f b8 d0 03 c2 c3
37        | 7ff7c80cdde0h   | 64      | CTC_RET_SBB         | hex://bitcore/gbits?pop#pop_g[16i](16i,16i,16i,16i)                                                           | uint pop<short>(short x0, short x1, short x2, short x3)                                                       | 0f 1f 44 00 00 48 0f bf c1 48 63 c0 48 0f bf d2 48 63 d2 49 0f bf c8 48 63 c9 4d 0f bf c1 4d 63 c0 f3 48 0f b8 c0 f3 48 0f b8 d2 03 c2 33 d2 f3 48 0f b8 d1 03 c2 33 d2 f3 49 0f b8 d0 03 c2 c3
38        | 7ff7c80cde30h   | 46      | CTC_RET_Zx3         | hex://bitcore/gbits?pop#pop_g[32u](32u,32u,32u,32u)                                                           | uint pop<uint>(uint x0, uint x1, uint x2, uint x3)                                                            | 0f 1f 44 00 00 8b c1 8b d2 41 8b c8 45 8b c1 f3 48 0f b8 c0 f3 48 0f b8 d2 03 c2 33 d2 f3 48 0f b8 d1 03 c2 33 d2 f3 49 0f b8 d0 03 c2 c3
39        | 7ff7c80cde70h   | 48      | CTC_RET_SBB         | hex://bitcore/gbits?pop#pop_g[32i](32i,32i,32i,32i)                                                           | uint pop<int>(int x0, int x1, int x2, int x3)                                                                 | 0f 1f 44 00 00 48 63 c1 48 63 d2 49 63 c8 4d 63 c1 f3 48 0f b8 c0 f3 48 0f b8 d2 03 c2 33 d2 f3 48 0f b8 d1 03 c2 33 d2 f3 49 0f b8 d0 03 c2 c3
40        | 7ff7c80cdeb0h   | 38      | CTC_RET_Zx3         | hex://bitcore/gbits?pop#pop_g[64u](64u,64u,64u,64u)                                                           | uint pop<ulong>(ulong x0, ulong x1, ulong x2, ulong x3)                                                       | 0f 1f 44 00 00 33 c0 f3 48 0f b8 c1 f3 48 0f b8 d2 03 c2 33 d2 f3 49 0f b8 d0 03 c2 33 d2 f3 49 0f b8 d1 03 c2 c3
41        | 7ff7c80ce2f0h   | 38      | CTC_RET_Zx3         | hex://bitcore/gbits?pop#pop_g[64i](64i,64i,64i,64i)                                                           | uint pop<long>(long x0, long x1, long x2, long x3)                                                            | 0f 1f 44 00 00 33 c0 f3 48 0f b8 c1 f3 48 0f b8 d2 03 c2 33 d2 f3 49 0f b8 d0 03 c2 33 d2 f3 49 0f b8 d1 03 c2 c3
42        | 7ff7c80ce330h   | 122     | CTC_RET_Zx3         | hex://bitcore/gbits?pop#pop_g[8u](8u,8u,8u,8u,8u,8u,8u,8u)                                                    | uint pop<byte>(byte x0, byte x1, byte x2, byte x3, byte x4, byte x5, byte x6, byte x7)                        | 56 0f 1f 40 00 0f b6 c1 0f b6 d2 41 0f b6 c8 45 0f b6 c1 44 8b 4c 24 30 45 0f b6 c9 44 8b 54 24 38 45 0f b6 d2 44 8b 5c 24 40 45 0f b6 db 8b 74 24 48 40 0f b6 f6 f3 48 0f b8 c0 f3 48 0f b8 d2 03 c2 33 d2 f3 48 0f b8 d1 03 c2 33 d2 f3 49 0f b8 d0 03 c2 33 d2 f3 49 0f b8 d1 03 c2 33 d2 f3 49 0f b8 d2 03 c2 33 d2 f3 49 0f b8 d3 03 c2 33 d2 f3 48 0f b8 d6 03 c2 5e c3
43        | 7ff7c80ce3c0h   | 148     | CTC_RET_SBB         | hex://bitcore/gbits?pop#pop_g[8i](8i,8i,8i,8i,8i,8i,8i,8i)                                                    | uint pop<sbyte>(sbyte x0, sbyte x1, sbyte x2, sbyte x3, sbyte x4, sbyte x5, sbyte x6, sbyte x7)               | 56 0f 1f 40 00 48 0f be c1 48 63 c0 48 0f be d2 48 63 d2 49 0f be c8 48 63 c9 4d 0f be c1 4d 63 c0 44 8b 4c 24 30 4d 0f be c9 4d 63 c9 44 8b 54 24 38 4d 0f be d2 4d 63 d2 44 8b 5c 24 40 4d 0f be db 4d 63 db 8b 74 24 48 48 0f be f6 48 63 f6 f3 48 0f b8 c0 f3 48 0f b8 d2 03 c2 33 d2 f3 48 0f b8 d1 03 c2 33 d2 f3 49 0f b8 d0 03 c2 33 d2 f3 49 0f b8 d1 03 c2 33 d2 f3 49 0f b8 d2 03 c2 33 d2 f3 49 0f b8 d3 03 c2 33 d2 f3 48 0f b8 d6 03 c2 5e c3
44        | 7ff7c80ce470h   | 121     | CTC_RET_Zx3         | hex://bitcore/gbits?pop#pop_g[16u](16u,16u,16u,16u,16u,16u,16u,16u)                                           | uint pop<ushort>(ushort x0, ushort x1, ushort x2, ushort x3, ushort x4, ushort x5, ushort x6, ushort x7)      | 56 0f 1f 40 00 0f b7 c1 0f b7 d2 41 0f b7 c8 45 0f b7 c1 44 8b 4c 24 30 45 0f b7 c9 44 8b 54 24 38 45 0f b7 d2 44 8b 5c 24 40 45 0f b7 db 8b 74 24 48 0f b7 f6 f3 48 0f b8 c0 f3 48 0f b8 d2 03 c2 33 d2 f3 48 0f b8 d1 03 c2 33 d2 f3 49 0f b8 d0 03 c2 33 d2 f3 49 0f b8 d1 03 c2 33 d2 f3 49 0f b8 d2 03 c2 33 d2 f3 49 0f b8 d3 03 c2 33 d2 f3 48 0f b8 d6 03 c2 5e c3
45        | 7ff7c80ce500h   | 148     | CTC_RET_SBB         | hex://bitcore/gbits?pop#pop_g[16i](16i,16i,16i,16i,16i,16i,16i,16i)                                           | uint pop<short>(short x0, short x1, short x2, short x3, short x4, short x5, short x6, short x7)               | 56 0f 1f 40 00 48 0f bf c1 48 63 c0 48 0f bf d2 48 63 d2 49 0f bf c8 48 63 c9 4d 0f bf c1 4d 63 c0 44 8b 4c 24 30 4d 0f bf c9 4d 63 c9 44 8b 54 24 38 4d 0f bf d2 4d 63 d2 44 8b 5c 24 40 4d 0f bf db 4d 63 db 8b 74 24 48 48 0f bf f6 48 63 f6 f3 48 0f b8 c0 f3 48 0f b8 d2 03 c2 33 d2 f3 48 0f b8 d1 03 c2 33 d2 f3 49 0f b8 d0 03 c2 33 d2 f3 49 0f b8 d1 03 c2 33 d2 f3 49 0f b8 d2 03 c2 33 d2 f3 49 0f b8 d3 03 c2 33 d2 f3 48 0f b8 d6 03 c2 5e c3
